"point","date","mesure","detectionLimit","x","y"
"point077",2004-07-07,5.15000009536743,5.15000009536743,2462.78100000002,5626.23500000034
"point283",2004-07-07,223,223,1939.70899999997,6410.50100000016
"point392",2004-07-07,39.4000015258789,39.4000015258789,2490.64600000001,6178.25600000005
"point278",2004-07-08,9.11999988555908,9.11999988555908,2930.57000000001,6049.53199999966
"point287",2004-07-08,7.34999990463257,7.34999990463257,2420.28399999999,5905.68099999987
"point285",2004-07-09,1.45000004768372,1.45000004768372,1880,5862.4299999997
"point277",2005-01-17,0.589999973773956,0.589999973773956,2942.69699999999,5882.62100000028
"point279",2005-01-17,6.84000015258789,6.84000015258789,2896.83399999997,6190.54800000042
"point032",2005-01-18,0.0900000035762787,0.0900000035762787,1795.38500000001,5630.98099999968
"point051",2005-01-18,5.78000020980835,5.78000020980835,1699.30800000002,5996.96999999974
"point073",2005-01-18,96.9000015258789,96.9000015258789,2434.31099999999,5702.31900000013
"point281",2005-01-18,55.2000007629395,55.2000007629395,2282.63500000001,6472.19400000013
"point283",2005-01-18,232,232,1939.70899999997,6410.50100000016
"point286",2005-01-18,10.3000001907349,10.3000001907349,2579.57699999999,5760.66500000004
"point694",2005-01-18,8880,8880,2547.30800000002,6028.7089999998
"point055",2005-01-19,0.140000000596046,0.140000000596046,1586.34399999998,6027.46600000001
"point275",2005-01-19,903,903,2691.98599999998,6067.36500000022
"point288",2005-01-19,79.4000015258789,79.4000015258789,2056.35100000002,5942.37200000044
"point289",2005-01-19,4.84000015258789,4.84000015258789,2010.82400000002,5810.30099999998
"point390",2005-01-19,64.9000015258789,64.9000015258789,2535.239,6074.27199999988
"point741",2005-01-19,468,468,2579.386,6093.80700000003
"point028",2005-01-20,49.9000015258789,49.9000015258789,2345.59899999999,6250.8320000004
"point050",2005-01-20,86.5,86.5,2013.62300000002,6493.93699999992
"point056",2005-01-20,0.219999998807907,0.219999998807907,1360.55300000001,6496.26400000043
"point060",2005-01-20,57.9000015258789,57.9000015258789,2170.641,6092.63800000027
"point274",2005-01-20,3.48000001907349,3.48000001907349,2050.03499999997,5666.4160000002
"point077",2005-01-20,6.05000019073486,6.05000019073486,2462.78100000002,5626.23500000034
"point290",2005-01-20,5.67000007629395,5.67000007629395,1818.98700000002,5831.89400000032
"point291",2005-01-20,4.46999979019165,4.46999979019165,1962.69099999999,5663.7620000001
"point292",2005-01-20,1.23000001907349,1.23000001907349,2135.984,5691.59900000039
"point742",2005-01-20,93.0999984741211,93.0999984741211,2494.14799999999,6790.83499999996
"point743",2005-01-21,186,186,2031.788,6607.68099999987
"point288",2005-04-07,82.0999984741211,82.0999984741211,2056.35100000002,5942.37200000044
"point745",2005-07-06,1.20000004768372,1.20000004768372,3504.40000000002,6149.62999999989
"point277",2005-11-07,1.89999997615814,1.89999997615814,2942.69699999999,5882.62100000028
"point279",2005-11-07,2.17000007629395,2.17000007629395,2896.83399999997,6190.54800000042
"point287",2005-11-07,4.76999998092651,4.76999998092651,2420.28399999999,5905.68099999987
"point694",2005-11-08,882,882,2547.30800000002,6028.7089999998
"point741",2005-11-08,742,742,2579.386,6093.80700000003
"point050",2005-11-09,89.5999984741211,89.5999984741211,2013.62300000002,6493.93699999992
"point056",2005-11-09,0.379999995231628,0.379999995231628,1360.55300000001,6496.26400000043
"point283",2005-11-09,144,144,1939.70899999997,6410.50100000016
"point392",2005-11-09,57.2999992370605,57.2999992370605,2490.64600000001,6178.25600000005
"point051",2005-11-11,6.09999990463257,6.09999990463257,1699.30800000002,5996.96999999974
"point055",2005-11-11,0,0.0355999991297722,1586.34399999998,6027.46600000001
"point276",2005-11-14,57.7000007629395,57.7000007629395,2640.42099999997,6390.11899999995
"point281",2005-11-14,38.5999984741211,38.5999984741211,2282.63500000001,6472.19400000013
"point297",2005-11-14,1.52999997138977,1.52999997138977,2949.35800000001,7170.20500000007
"point319",2005-11-14,1.39999997615814,1.39999997615814,2290.33899999998,5691.19099999964
"point321",2005-11-14,0,0.0355999991297722,2929.967,6033.52300000004
"point323",2005-11-14,0.140000000596046,0.140000000596046,2717.92200000002,5781.81099999975
"point324",2005-11-14,1.16999995708466,1.16999995708466,2610.95199999999,5724.42700000014
"point325",2005-11-14,0,0.0355999991297722,1818.23499999999,5624.53600000031
"point326",2005-11-14,0.219999998807907,0.219999998807907,1941.67599999998,5642.43900000025
"point333",2005-11-14,109,109,2614.07500000001,6286.15000000037
"point336",2005-11-14,16.1000003814697,16.1000003814697,2493.49900000001,5768.04499999993
"point339",2005-11-14,13.6000003814697,13.6000003814697,2817.47700000001,5978.6660000002
"point340",2005-11-14,0,0.0355999991297722,2065.65600000002,5651.32799999975
"point341",2005-11-14,0,0.0355999991297722,2883.54499999998,5850.00100000016
"point742",2005-11-14,250,250,2494.14799999999,6790.83499999996
"point743",2005-11-14,129,129,2031.788,6607.68099999987
"point077",2005-11-15,22.1000003814697,22.1000003814697,2462.78100000002,5626.23500000034
"point299",2005-11-15,0.340000003576279,0.340000003576279,3474.29399999999,4862.36799999978
"point278",2006-07-24,1.4099999666214,1.4099999666214,2930.57000000001,6049.53199999966
"point286",2006-07-24,10.1000003814697,10.1000003814697,2579.57699999999,5760.66500000004
"point050",2006-07-25,605,605,2013.62300000002,6493.93699999992
"point055",2006-07-25,96.6999969482422,96.6999969482422,1586.34399999998,6027.46600000001
"point060",2006-07-25,20.8999996185303,20.8999996185303,2170.641,6092.63800000027
"point073",2006-07-25,110,110,2434.31099999999,5702.31900000013
"point276",2006-07-25,50,50,2640.42099999997,6390.11899999995
"point051",2006-07-26,11.5,11.5,1699.30800000002,5996.96999999974
"point078",2006-07-26,24.3999996185303,24.3999996185303,2328.26400000002,5602.9570000004
"point288",2006-07-26,29.7999992370605,29.7999992370605,2056.35100000002,5942.37200000044
"point289",2006-07-26,13.1999998092651,13.1999998092651,2010.82400000002,5810.30099999998
"point290",2006-07-26,14.1999998092651,14.1999998092651,1818.98700000002,5831.89400000032
"point291",2006-07-26,14.8000001907349,14.8000001907349,1962.69099999999,5663.7620000001
"point297",2006-07-26,1.11000001430511,1.11000001430511,2949.35800000001,7170.20500000007
"point299",2006-07-26,0,0.0313999988138676,3474.29399999999,4862.36799999978
"point284",2006-07-27,22.7999992370605,22.7999992370605,1881.03000000003,6002.82600000035
"point392",2006-07-27,48.2000007629395,48.2000007629395,2490.64600000001,6178.25600000005
"point281",2006-10-26,56.7999992370605,56.7999992370605,2282.63500000001,6472.19400000013
"point743",2006-10-26,881,881,2031.788,6607.68099999987
"point311",2007-01-23,0,0.5,2919,5658.20999999996
"point311",2007-01-23,0,0.5,2919,5658.20999999996
"point032",2007-03-14,0,0.0313999988138676,1795.38500000001,5630.98099999968
"point051",2007-03-14,4.42999982833862,4.42999982833862,1699.30800000002,5996.96999999974
"point277",2007-03-14,0.800000011920929,0.800000011920929,2942.69699999999,5882.62100000028
"point279",2007-03-14,1.97000002861023,1.97000002861023,2896.83399999997,6190.54800000042
"point035",2007-03-15,6410,6410,2348.45000000001,6251.28199999966
"point694",2007-03-15,2250,2250,2547.30800000002,6028.7089999998
"point056",2007-03-16,0.100000001490116,0.100000001490116,1360.55300000001,6496.26400000043
"point390",2007-03-16,382,382,2535.239,6074.27199999988
"point742",2007-03-16,138,138,2494.14799999999,6790.83499999996
"point743",2007-03-16,855,855,2031.788,6607.68099999987
"point073",2007-03-19,55.9000015258789,55.9000015258789,2434.31099999999,5702.31900000013
"point275",2007-03-19,848,848,2691.98599999998,6067.36500000022
"point280",2007-03-19,2290,2290,2479.55099999998,6425.39099999983
"point282",2007-03-19,62.5,62.5,2154.25199999998,6386.59200000018
"point287",2007-03-19,25.2000007629395,25.2000007629395,2420.28399999999,5905.68099999987
"point276",2007-03-20,60.7999992370605,60.7999992370605,2640.42099999997,6390.11899999995
"point078",2007-03-21,15.3999996185303,15.3999996185303,2328.26400000002,5602.9570000004
"point297",2007-03-22,8.72000026702881,8.72000026702881,2949.35800000001,7170.20500000007
"point050",2007-12-01,384,384,2013.62300000002,6493.93699999992
"point051",2007-12-01,6.69999980926514,6.69999980926514,1699.30800000002,5996.96999999974
"point055",2007-12-01,0,0.100000001490116,1586.34399999998,6027.46600000001
"point056",2007-12-01,0,0.100000001490116,1360.55300000001,6496.26400000043
"point060",2007-12-01,29,29,2170.641,6092.63800000027
"point073",2007-12-01,34,34,2434.31099999999,5702.31900000013
"point102",2007-12-01,77,77,2498.88400000002,6039.03799999971
"point103",2007-12-01,16,16,2451.24200000003,6027.91399999987
"point077",2007-12-01,5.5,5.5,2462.78100000002,5626.23500000034
"point079",2007-12-01,25,25,2199.47999999998,6267.82400000002
"point080",2007-12-01,1.29999995231628,1.29999995231628,2640.41200000001,5942.70799999963
"point081",2007-12-01,0.699999988079071,0.699999988079071,2513.65000000002,5920.64400000032
"point082",2007-12-01,48,48,2263.41399999999,5975.125
"point083",2007-12-01,5.40000009536743,5.40000009536743,2268.12199999997,5805.67800000031
"point090",2007-12-01,149,149,2413.00699999998,6344.31500000041
"point096",2007-12-01,74,74,2387.21500000003,6234.74299999978
"point098",2007-12-01,48,48,2375.34700000001,6189.75
"point099",2007-12-01,52,52,2376.28899999999,6143.14499999955
"point100",2007-12-01,52,52,2394.37,6104.15899999999
"point101",2007-12-01,76,76,2385.88400000002,6073.60599999968
"point275",2007-12-01,402,402,2691.98599999998,6067.36500000022
"point276",2007-12-01,33,33,2640.42099999997,6390.11899999995
"point278",2007-12-01,1.29999995231628,1.29999995231628,2930.57000000001,6049.53199999966
"point280",2007-12-01,892,892,2479.55099999998,6425.39099999983
"point282",2007-12-01,11,11,2154.25199999998,6386.59200000018
"point284",2007-12-01,11,11,1881.03000000003,6002.82600000035
"point287",2007-12-01,9,9,2420.28399999999,5905.68099999987
"point298",2007-12-01,0.400000005960464,0.400000005960464,3430.56699999998,5930.2089999998
"point303",2007-12-01,33,33,2341.21799999999,6187.04000000004
"point305",2007-12-01,70,70,2341.25199999998,6187.07500000019
"point306",2007-12-01,222,222,2341.04800000001,6186.34900000039
"point307",2007-12-01,2380,2380,2341.28999999998,6187.01900000032
"point319",2007-12-01,2.5,2.5,2290.33899999998,5691.19099999964
"point321",2007-12-01,0.100000001490116,0.100000001490116,2929.967,6033.52300000004
"point323",2007-12-01,0.200000002980232,0.200000002980232,2717.92200000002,5781.81099999975
"point324",2007-12-01,1.5,1.5,2610.95199999999,5724.42700000014
"point325",2007-12-01,0,0.100000001490116,1818.23499999999,5624.53600000031
"point326",2007-12-01,0.200000002980232,0.200000002980232,1941.67599999998,5642.43900000025
"point329",2007-12-01,105,105,2160.74900000001,5954.87600000016
"point332",2007-12-01,221,221,2422.76899999997,6318.75499999989
"point333",2007-12-01,180,180,2614.07500000001,6286.15000000037
"point334",2007-12-01,97,97,2698.39399999997,6137.17899999954
"point336",2007-12-01,2.5,2.5,2493.49900000001,5768.04499999993
"point340",2007-12-01,0,0.100000001490116,2065.65600000002,5651.32799999975
"point341",2007-12-01,0,0.100000001490116,2883.54499999998,5850.00100000016
"point694",2007-12-01,1620,1620,2547.30800000002,6028.7089999998
"point741",2007-12-01,1710,1710,2579.386,6093.80700000003
"point742",2007-12-01,379,379,2494.14799999999,6790.83499999996
"point743",2007-12-01,929,929,2031.788,6607.68099999987
"point288",2007-12-11,19.2000007629395,19.2000007629395,2056.35100000002,5942.37200000044
"point289",2007-12-11,4.32000017166138,4.32000017166138,2010.82400000002,5810.30099999998
"point290",2007-12-11,3.8199999332428,3.8199999332428,1818.98700000002,5831.89400000032
"point291",2007-12-11,5.25,5.25,1962.69099999999,5663.7620000001
"point292",2007-12-11,3.22000002861023,3.22000002861023,2135.984,5691.59900000039
"point035",2008-01-01,492,492,2348.45000000001,6251.28199999966
"point281",2008-01-01,20,20,2282.63500000001,6472.19400000013
"point283",2008-01-01,872,872,1939.70899999997,6410.50100000016
"point399",2008-01-01,31,31,2195.516,6461.12600000016
"point050",2008-04-01,85,85,2013.62300000002,6493.93699999992
"point051",2008-04-01,10,10,1699.30800000002,5996.96999999974
"point055",2008-04-01,0,0.100000001490116,1586.34399999998,6027.46600000001
"point056",2008-04-01,0,0.100000001490116,1360.55300000001,6496.26400000043
"point060",2008-04-01,34,34,2170.641,6092.63800000027
"point073",2008-04-01,51,51,2434.31099999999,5702.31900000013
"point103",2008-04-01,34,34,2451.24200000003,6027.91399999987
"point077",2008-04-01,3.79999995231628,3.79999995231628,2462.78100000002,5626.23500000034
"point083",2008-04-01,6.59999990463257,6.59999990463257,2268.12199999997,5805.67800000031
"point090",2008-04-01,185,185,2413.00699999998,6344.31500000041
"point096",2008-04-01,109,109,2387.21500000003,6234.74299999978
"point275",2008-04-01,483,483,2691.98599999998,6067.36500000022
"point276",2008-04-01,60,60,2640.42099999997,6390.11899999995
"point278",2008-04-01,0.899999976158142,0.899999976158142,2930.57000000001,6049.53199999966
"point280",2008-04-01,679,679,2479.55099999998,6425.39099999983
"point282",2008-04-01,19,19,2154.25199999998,6386.59200000018
"point284",2008-04-01,17,17,1881.03000000003,6002.82600000035
"point287",2008-04-01,14,14,2420.28399999999,5905.68099999987
"point298",2008-04-01,0.600000023841858,0.600000023841858,3430.56699999998,5930.2089999998
"point306",2008-04-01,25200,25200,2341.04800000001,6186.34900000039
"point397",2008-04-01,26,26,2251.17999999999,6389.79700000025
"point694",2008-04-01,589,589,2547.30800000002,6028.7089999998
"point741",2008-04-01,547,547,2579.386,6093.80700000003
"point742",2008-04-01,1410,1410,2494.14799999999,6790.83499999996
"point743",2008-04-01,610,610,2031.788,6607.68099999987
"point288",2008-04-15,23.7999992370605,23.7999992370605,2056.35100000002,5942.37200000044
"point289",2008-04-15,4.17000007629395,4.17000007629395,2010.82400000002,5810.30099999998
"point290",2008-04-15,9.81999969482422,9.81999969482422,1818.98700000002,5831.89400000032
"point291",2008-04-15,9.27999973297119,9.27999973297119,1962.69099999999,5663.7620000001
"point292",2008-04-15,5.38000011444092,5.38000011444092,2135.984,5691.59900000039
"point692",2008-04-17,187.699996948242,187.699996948242,2410.40000000002,6291.62999999989
"point693",2008-04-17,164.800003051758,164.800003051758,2414.40000000002,6291.62999999989
"point692",2008-04-21,216.800003051758,216.800003051758,2410.40000000002,6291.62999999989
"point693",2008-04-21,195.5,195.5,2414.40000000002,6291.62999999989
"point692",2008-04-22,152.399993896484,152.399993896484,2410.40000000002,6291.62999999989
"point693",2008-04-22,171.399993896484,171.399993896484,2414.40000000002,6291.62999999989
"point409",2008-05-01,10,10,2801.91200000001,6378.14599999972
"point429",2008-05-01,42,42,2767.71299999999,6205.23099999968
"point451",2008-05-01,3.29999995231628,3.29999995231628,2684.45600000001,5666.40500000026
"point473",2008-05-01,17,17,1766.228,6486.53000000026
"point280",2008-05-25,861,861,2479.55099999998,6425.39099999983
"point282",2008-05-25,25,25,2154.25199999998,6386.59200000018
"point050",2008-05-28,41.5999984741211,41.5999984741211,2013.62300000002,6493.93699999992
"point051",2008-05-28,17.2000007629395,17.2000007629395,1699.30800000002,5996.96999999974
"point051",2008-05-28,4.19999980926514,4.19999980926514,1699.30800000002,5996.96999999974
"point060",2008-05-28,7.5,7.5,2170.641,6092.63800000027
"point073",2008-05-28,29,29,2434.31099999999,5702.31900000013
"point077",2008-05-28,5.80000019073486,5.80000019073486,2462.78100000002,5626.23500000034
"point277",2008-05-28,0.899999976158142,0.899999976158142,2942.69699999999,5882.62100000028
"point279",2008-05-28,2.09999990463257,2.09999990463257,2896.83399999997,6190.54800000042
"point281",2008-05-28,39.7000007629395,39.7000007629395,2282.63500000001,6472.19400000013
"point283",2008-05-28,122,122,1939.70899999997,6410.50100000016
"point286",2008-05-28,1.10000002384186,1.10000002384186,2579.57699999999,5760.66500000004
"point297",2008-05-28,0.5,0.5,2949.35800000001,7170.20500000007
"point329",2008-05-28,106,106,2160.74900000001,5954.87600000016
"point333",2008-05-28,511,511,2614.07500000001,6286.15000000037
"point397",2008-05-28,30.7999992370605,30.7999992370605,2251.17999999999,6389.79700000025
"point409",2008-05-28,9.60000038146973,9.60000038146973,2801.91200000001,6378.14599999972
"point429",2008-05-28,24.7999992370605,24.7999992370605,2767.71299999999,6205.23099999968
"point451",2008-05-28,3.20000004768372,3.20000004768372,2684.45600000001,5666.40500000026
"point473",2008-05-28,29.2000007629395,29.2000007629395,1766.228,6486.53000000026
"point077",2008-06-06,8.19999980926514,8.19999980926514,2462.78100000002,5626.23500000034
"point077",2008-06-09,6.69999980926514,6.69999980926514,2462.78100000002,5626.23500000034
"point077",2008-06-11,12,12,2462.78100000002,5626.23500000034
"point077",2008-06-13,8.39999961853027,8.39999961853027,2462.78100000002,5626.23500000034
"point060",2008-06-17,29.6000003814697,29.6000003814697,2170.641,6092.63800000027
"point073",2008-06-17,32.5999984741211,32.5999984741211,2434.31099999999,5702.31900000013
"point276",2008-06-17,67.3000030517578,67.3000030517578,2640.42099999997,6390.11899999995
"point281",2008-06-17,33,33,2282.63500000001,6472.19400000013
"point287",2008-06-17,35.2000007629395,35.2000007629395,2420.28399999999,5905.68099999987
"point440",2008-06-17,7,7,2753.89500000002,5771.00800000038
"point077",2008-06-18,8.30000019073486,8.30000019073486,2462.78100000002,5626.23500000034
"point005",2008-06-19,1.79999995231628,1.79999995231628,2117.07500000001,7899.50399999972
"point009",2008-06-19,30.7000007629395,30.7000007629395,2749.32900000003,6674.71999999974
"point014",2008-06-19,104,104,1676.73100000003,7970.48099999968
"point019",2008-06-19,0.5,0.5,3324.80099999998,7866.88200000022
"point024",2008-06-19,678.099975585938,678.099975585938,2316.18099999998,6887.66700000037
"point692",2008-06-24,373.899993896484,373.899993896484,2410.40000000002,6291.62999999989
"point693",2008-06-24,309.299987792969,309.299987792969,2414.40000000002,6291.62999999989
"point742",2008-06-24,255,255,2494.14799999999,6790.83499999996
"point006",2008-06-25,2.59999990463257,2.59999990463257,2494.07900000003,6819.44900000002
"point011",2008-06-25,0.300000011920929,0.300000011920929,1890.01699999999,5313.62799999956
"point013",2008-06-25,0.100000001490116,0.100000001490116,3083.05699999997,5247.28600000031
"point020",2008-06-25,8,8,1672.228,7367.99100000039
"point060",2008-07-01,46,46,2170.641,6092.63800000027
"point073",2008-07-01,183,183,2434.31099999999,5702.31900000013
"point276",2008-07-01,106,106,2640.42099999997,6390.11899999995
"point281",2008-07-01,51,51,2282.63500000001,6472.19400000013
"point287",2008-07-01,13,13,2420.28399999999,5905.68099999987
"point440",2008-07-01,8.39999961853027,8.39999961853027,2753.89500000002,5771.00800000038
"point692",2008-07-02,703.400024414063,703.400024414063,2410.40000000002,6291.62999999989
"point693",2008-07-02,523.099975585938,523.099975585938,2414.40000000002,6291.62999999989
"point742",2008-07-02,370,370,2494.14799999999,6790.83499999996
"point692",2008-07-03,783.900024414063,783.900024414063,2410.40000000002,6291.62999999989
"point693",2008-07-03,542.299987792969,542.299987792969,2414.40000000002,6291.62999999989
"point750",2008-07-03,53,53,1603,7608
"point752",2008-07-03,95.4000015258789,95.4000015258789,1771,7534
"point754",2008-07-03,35.2999992370605,35.2999992370605,1557,7535
"point692",2008-07-04,825,825,2410.40000000002,6291.62999999989
"point693",2008-07-04,608.900024414063,608.900024414063,2414.40000000002,6291.62999999989
"point003",2008-07-07,0.300000011920929,0.300000011920929,1120.48999999999,7199.43300000019
"point006",2008-07-07,105.599998474121,105.599998474121,2494.07900000003,6819.44900000002
"point014",2008-07-07,88.4000015258789,88.4000015258789,1676.73100000003,7970.48099999968
"point020",2008-07-07,37.0999984741211,37.0999984741211,1672.228,7367.99100000039
"point022",2008-07-07,0.400000005960464,0.400000005960464,1564.06199999998,6289.88900000043
"point410",2008-07-09,2800,2800,2395.39000000001,6602.63900000043
"point412",2008-07-09,13,13,2304.533,5681.82199999969
"point484",2008-07-09,712,712,2562.69300000003,6736.80300000031
"point023",2008-07-10,60.9000015258789,60.9000015258789,1343.14600000001,8810.0410000002
"point692",2008-07-30,416.799987792969,416.799987792969,2410.40000000002,6291.62999999989
"point693",2008-07-30,167.899993896484,167.899993896484,2414.40000000002,6291.62999999989
"point748",2008-07-30,522,522,3249.40000000002,6194.62999999989
"point746",2008-07-31,0,1,3259.40000000002,6194.62999999989
"point692",2008-08-01,199.100006103516,199.100006103516,2410.40000000002,6291.62999999989
"point693",2008-08-01,178.699996948242,178.699996948242,2414.40000000002,6291.62999999989
"point692",2008-08-04,285,285,2410.40000000002,6291.62999999989
"point693",2008-08-04,101,101,2414.40000000002,6291.62999999989
"point746",2008-08-04,0,1,3259.40000000002,6194.62999999989
"point748",2008-08-04,355,355,3249.40000000002,6194.62999999989
"point746",2008-08-05,0,1,3259.40000000002,6194.62999999989
"point748",2008-08-05,391,391,3249.40000000002,6194.62999999989
"point692",2008-08-06,178,178,2410.40000000002,6291.62999999989
"point693",2008-08-06,111,111,2414.40000000002,6291.62999999989
"point746",2008-08-06,0,1,3259.40000000002,6194.62999999989
"point748",2008-08-06,425,425,3249.40000000002,6194.62999999989
"point746",2008-08-07,0,1,3259.40000000002,6194.62999999989
"point748",2008-08-07,348.100006103516,348.100006103516,3249.40000000002,6194.62999999989
"point692",2008-08-08,187,187,2410.40000000002,6291.62999999989
"point693",2008-08-08,100.300003051758,100.300003051758,2414.40000000002,6291.62999999989
"point746",2008-08-08,0,1,3259.40000000002,6194.62999999989
"point748",2008-08-08,356.5,356.5,3249.40000000002,6194.62999999989
"point692",2008-08-11,138.600006103516,138.600006103516,2410.40000000002,6291.62999999989
"point693",2008-08-11,100.599998474121,100.599998474121,2414.40000000002,6291.62999999989
"point746",2008-08-11,0,1,3259.40000000002,6194.62999999989
"point748",2008-08-11,421.700012207031,421.700012207031,3249.40000000002,6194.62999999989
"point746",2008-08-13,0,1,3259.40000000002,6194.62999999989
"point748",2008-08-13,384.799987792969,384.799987792969,3249.40000000002,6194.62999999989
"point003",2008-09-02,2.70000004768372,2.70000004768372,1120.48999999999,7199.43300000019
"point006",2008-09-02,141,141,2494.07900000003,6819.44900000002
"point010",2008-09-02,1,1,3081.57900000003,6061.44400000013
"point013",2008-09-02,0.200000002980232,0.200000002980232,3083.05699999997,5247.28600000031
"point024",2008-09-02,811,811,2316.18099999998,6887.66700000037
"point103",2008-09-02,69,69,2451.24200000003,6027.91399999987
"point079",2008-09-02,38,38,2199.47999999998,6267.82400000002
"point081",2008-09-02,0.600000023841858,0.600000023841858,2513.65000000002,5920.64400000032
"point100",2008-09-02,51,51,2394.37,6104.15899999999
"point275",2008-09-02,210,210,2691.98599999998,6067.36500000022
"point280",2008-09-02,819,819,2479.55099999998,6425.39099999983
"point305",2008-09-02,192,192,2341.25199999998,6187.07500000019
"point306",2008-09-02,246,246,2341.04800000001,6186.34900000039
"point307",2008-09-02,281,281,2341.28999999998,6187.01900000032
"point319",2008-09-02,3,3,2290.33899999998,5691.19099999964
"point326",2008-09-02,0.100000001490116,0.100000001490116,1941.67599999998,5642.43900000025
"point332",2008-09-02,181,181,2422.76899999997,6318.75499999989
"point347",2008-09-02,3.79999995231628,3.79999995231628,2472.90100000001,5629.99700000044
"point409",2008-09-02,69,69,2801.91200000001,6378.14599999972
"point412",2008-09-02,8.60000038146973,8.60000038146973,2304.533,5681.82199999969
"point484",2008-09-02,712,712,2562.69300000003,6736.80300000031
"point694",2008-09-02,387,387,2547.30800000002,6028.7089999998
"point741",2008-09-02,893,893,2579.386,6093.80700000003
"point035",2008-09-03,24400,24400,2348.45000000001,6251.28199999966
"point279",2008-09-03,2.5,2.5,2896.83399999997,6190.54800000042
"point297",2008-09-03,0.899999976158142,0.899999976158142,2949.35800000001,7170.20500000007
"point323",2008-09-03,0.400000005960464,0.400000005960464,2717.92200000002,5781.81099999975
"point336",2008-09-03,30,30,2493.49900000001,5768.04499999993
"point339",2008-09-03,4.90000009536743,4.90000009536743,2817.47700000001,5978.6660000002
"point344",2008-09-03,0.5,0.5,2484.94900000002,6762.94000000041
"point440",2008-09-03,4.40000009536743,4.40000009536743,2753.89500000002,5771.00800000038
"point006",2008-10-07,134,134,2494.07900000003,6819.44900000002
"point009",2008-10-07,26,26,2749.32900000003,6674.71999999974
"point014",2008-10-07,182,182,1676.73100000003,7970.48099999968
"point017",2008-10-07,277,277,1992.81099999999,6493.89900000021
"point018",2008-10-07,1.60000002384186,1.60000002384186,2586.804,7848.30599999987
"point021",2008-10-07,2,2,1289.36499999999,6796.8629999999
"point278",2008-10-07,3.5,3.5,2930.57000000001,6049.53199999966
"point281",2008-10-07,41,41,2282.63500000001,6472.19400000013
"point301",2008-10-07,121,121,1658.40000000002,8066.62999999989
"point321",2008-10-07,0.699999988079071,0.699999988079071,2929.967,6033.52300000004
"point325",2008-10-07,0.100000001490116,0.100000001490116,1818.23499999999,5624.53600000031
"point329",2008-10-07,137,137,2160.74900000001,5954.87600000016
"point333",2008-10-07,114,114,2614.07500000001,6286.15000000037
"point342",2008-10-07,361,361,2354.83100000001,6145.11799999978
"point346",2008-10-07,1.70000004768372,1.70000004768372,2040.39199999999,6618.74299999978
"point348",2008-10-07,1.79999995231628,1.79999995231628,2781.94,6223.69799999986
"point349",2008-10-07,48,48,2631.728,6393.27099999972
"point351",2008-10-07,17,17,2660.48100000003,5974.26900000032
"point397",2008-10-07,25,25,2251.17999999999,6389.79700000025
"point409",2008-10-07,84,84,2801.91200000001,6378.14599999972
"point413",2008-10-07,4.19999980926514,4.19999980926514,2765.34700000001,5844.01300000027
"point424",2008-10-07,663,663,2721.72700000001,6374.3339999998
"point426",2008-10-07,61,61,2299.68699999998,6267.07600000035
"point451",2008-10-07,3.09999990463257,3.09999990463257,2684.45600000001,5666.40500000026
"point473",2008-10-07,25,25,1766.228,6486.53000000026
"point495",2008-10-07,1020,1020,2444.83299999998,6693.47400000039
"point023",2008-10-08,120,120,1343.14600000001,8810.0410000002
"point286",2008-10-08,2.09999990463257,2.09999990463257,2579.57699999999,5760.66500000004
"point298",2008-10-08,0.800000011920929,0.800000011920929,3430.56699999998,5930.2089999998
"point415",2008-10-08,2.59999990463257,2.59999990463257,2559.72100000002,5912.10500000045
"point417",2008-10-08,2.70000004768372,2.70000004768372,2536.33100000001,5986.01300000027
"point419",2008-10-08,43,43,2773.43800000002,6053.34700000007
"point422",2008-10-08,26,26,2247.027,6096.62799999956
"point280",2008-11-25,231,231,2479.55099999998,6425.39099999983
"point298",2008-11-25,0.5,0.5,3430.56699999998,5930.2089999998
"point310",2008-11-25,224,224,2705.61200000002,6157.80399999954
"point413",2008-11-25,3.20000004768372,3.20000004768372,2765.34700000001,5844.01300000027
"point417",2008-11-25,4.59999990463257,4.59999990463257,2536.33100000001,5986.01300000027
"point424",2008-11-25,529,529,2721.72700000001,6374.3339999998
"point429",2008-11-25,33,33,2767.71299999999,6205.23099999968
"point451",2008-11-25,3.20000004768372,3.20000004768372,2684.45600000001,5666.40500000026
"point277",2008-11-25,2,2,2942.69699999999,5882.62100000028
"point279",2008-11-25,1.29999995231628,1.29999995231628,2896.83399999997,6190.54800000042
"point011",2008-11-25,0.400000005960464,0.400000005960464,1890.01699999999,5313.62799999956
"point013",2008-11-25,0,0.100000001490116,3083.05699999997,5247.28600000031
"point032",2008-11-26,18,18,1795.38500000001,5630.98099999968
"point016",2008-11-26,94,94,2255.52000000002,7218.53600000031
"point281",2008-11-26,43,43,2282.63500000001,6472.19400000013
"point283",2008-11-26,855,855,1939.70899999997,6410.50100000016
"point287",2008-11-26,114,114,2420.28399999999,5905.68099999987
"point344",2008-11-26,3.09999990463257,3.09999990463257,2484.94900000002,6762.94000000041
"point346",2008-11-26,10,10,2040.39199999999,6618.74299999978
"point397",2008-11-26,26,26,2251.17999999999,6389.79700000025
"point410",2008-11-26,3210,3210,2395.39000000001,6602.63900000043
"point412",2008-11-26,8.89999961853027,8.89999961853027,2304.533,5681.82199999969
