"points","date","value","x","y","valuePrec1","valuePrec2","neighbours1value","neighbours1valuePrec1","neighbours1valuePrec2","neighbours2value","neighbours2valuePrec1","neighbours2valuePrec2","neighbours3value","neighbours3valuePrec1","neighbours3valuePrec2"
"point291",2008-05-01,0,1962.69099999999,5663.7620000001,8.83222198486328,7.84071411405291,0.144927538391472,0.155797103770833,0.167028987996172,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116
"point288",2008-05-01,0,2056.35100000002,5942.37200000044,23.2888882954915,22.1571426391601,105.849162011173,105.68156424581,105.508379888268,NA,NA,NA,17.375,17,15.4754098360656
